Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
2024,September,Department for Energy Security & Net Zero (DESNZ),Ministerial Department,Department for Energy Security & Net Zero (DESNZ),33,32.28,225,217.07,1967,1936.51,2122,2076.66,221,212.5,1,1,4569,4476.02,0,0,69,60.6,0,0,69,60.6,17,4638,4536.62,19411127.42,802316.31,141344,43762.21,5704839.07,2327539.34,28430928.35,249307.76,3146345.75,3395653.51,31826581.86,
2024,September,Civil Nuclear Police Authority (CNPA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),1430,1395.341508,194,187.45945,33,32.41,0,0,0,0,0,0,1657,1615.210958,0,0,3,0,0,0,3,0,0,1660,1615.210958,5996091,156618,0,863926,1219644,814713,9050992,0,0,0,9050992,
2024,September,Coal Authority,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),12,11.1,25,24.4,261,248.8,118,115,3,3,0,0,419,402.3,8,7.1,0,0,0,0,8,7.1,0,427,409.4,1426493.55,19332.72,6167.01,0,415645.21,158928.12,2026566.61,79855.66,0,79855.66,2106422.27,
2024,September,Committee on Climate Change (CCC),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,1,1,16,15.9,28,26.2,3,3,0,0,48,46.1,0,0,5,4.72,0,0,5,4.72,0,53,50.82,206660,0,0,0,67255,52403,326318,0,36985,36985,363303,
2024,September,Nuclear Decommissioning Authority (NDA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,0,0,0,0,0,0,0,0,385,376.13,385,376.13,0,0,0,0,71,71,71,71,0,456,447.13,2423253.97,94959.81,0,0,653840.12,299311.12,3471365.02,840087.22,0,840087.22,4311452.24,
2024,September,UKAEA,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),58,54.41,315,310.95,1022,1003.03,515,497.57,31,30.41,130,130,2071,2026.37,0,0,0,0,530,530,530,530,0,2601,2556.37,9058217.35,4824.53,527769.99,82811.98,1768761.32,825851.13,12268236.3,1563714.85,-,1563714.85,13831951.15,
2024,September,North Sea Transitory Authority (NSTA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),2,2,9,9,115,110.29,101,98.3,8,8,0,0,235,227.59,0,0,0,0,0,0,0,0,0,235,227.59,1388048.48,10295.94,7850,0,399624.26,169801.85,1975620.53,0,0,0,1975620.53,
