Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Culture Media & Sport ,Ministerial Department,"Department for Culture, Media & Sport",22,21.6,100,98.22465,176,170.53332,209,203.04166,46,45.15,,,553,538.54963,9,9,21,21,17,17,5,5,52,52,605,590.54963,"£1,886,357.50",43287.65,"£3,300.00","£3,750.27","£410,700.45","£172,243.21","£2,519,639.08","£549,100.00","£13,400.00","£562,500.00","£3,082,139.08","This is the first month where Digital Economy Unit colleagues from BIS appear on the DCMS payroll. GEO still remain on DCMS payroll for this month, but will not appear in November. Figures will therefore return to normal by November, when approximately 50 GEO employees will no longer be on DCMS payroll."
Royal Parks,Executive Agency,"Department for Culture, Media and Sport",21,20.56,32,30.56,29,27.94,23,23,2,2,0,0,107,104.06,14,11.3,0,0,1,0.9,1,0.1,16,12.3,123,116.36,"£298,405.48","£17,128.94","£32,972.00","£10,901.09","£73,753.06","£34,994.64","£468,155.21","£61,599.00",£562.00,"£62,161.00","£530,316.21",
National Archives,Executive Agency,"Department for Culture, Media & Sport",158,140.82,121,114.9,279,270.94,66,63.33,6,6,0,0,630,595.99,2,2,,,10,10,,,12,12,642,607.99,"£1,537,981.52","£9,858.32",,"£10,844.75","£316,932.40","£122,530.92","£1,998,147.91","£56,046.09",,"£56,046.09","£2,054,194.00",
Information Commissioner's Office,Executive Non-Departmental Public Body,"Department for Culture, Media & Sport",,,,,,,,,,,412,382.2,412,382.2,13,12.8,0,0,0,0,0,0,13,12.8,425,395,"£954,542.00",,,"£7,072.00","£188,079.00","£68,316.00","£1,218,009.00","£10,920.00",,"£10,920.00","£1,228,929.00",
