Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,624,607,708,693,1599,1584,1221,1195,411,408,,,"4,563","4,487",56,56,,,38,38,5,5,99,99,"4,662","4,586","£14,636,441.57","£986,862.09","£50,502.40","£204,314.76","£2,698,825.87","£937,116.51","£19,514,063.20","£374,917.85","£64,497.85","£439,415.70","£19,953,478.90",The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments.
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,35,33.25,18,16.76,14,11.75,9,9,1,1,4,4,81,76,,,,,,,,,0,0,81,76,"£164,500.00","£11,041.00",£0.00,£0.00,"£30,754.00","£12,823.00","£219,118.00",,,£0.00,"£219,118.00",
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,10,9.83,193,186.36,780,762.37,282,279.41,61,60.2,,,"1,326","1,298",93,92.06,91,89.61,,,,,184,181.67,"1,510","1,480","£4,059,615.55","£828,749.83","£26,305.00","£6,184.46","£829,833.41","£306,943.01","£6,057,631.26","£833,284.57",,"£833,284.57","£6,890,915.83",
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,4,3.3,2,2,1,1,,,7,6,,,,,,,,,0,0,7,6,"£23,587.29",£647.67,,,"£2,898.90","£2,379.72","£29,513.58",,,£0.00,"£29,513.58",
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,6,6,10,10,2,2,2,2,,,20,20,,,,,,,,,0,0,20,20,"£71,276.69",,,,"£12,336.05","£6,668.52","£90,281.26",,,£0.00,"£90,281.26",
FCO Services,Executive Agency,Foreign and Commonwealth Office,165,163.64,188,182.17,478,461.71,142,139.42,6,5.57,0,0,979,953,58,57.59,11,11,219,217.2,0,0,288,285.79,"1,267","1,238","£2,502,424.50","£461,630.83","£11,900.00","£233,385.16","£494,091.30","£238,597.01","£3,942,028.80","£2,302,801.07",£0.00,"£2,302,801.07","£6,244,829.87",
