Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,"13,126","12,563","7,389","7,215","12,468","12,268","2,166","2,141",234,232,"15,375","14,941","50,758","49,359","1,200","1,156",133,130,146,146,44,44,"1,523","1,475","52,281","50,834","£119,980,000",£0,£0,"£3,016,000","£21,379,000","£9,587,000","£153,962,000","£3,799,000","£3,490,000","£7,289,000","£161,251,000",.
Defence Support Group,Executive Agency,Ministry of Defence,516,497,"1,636","1,621",259,256,57,56,5,5,51,51,"2,524","2,486",193,192,13,12,0,0,0,0,206,204,"2,730","2,690","£5,168,036","£406,808",£0,"£199,385","£956,484","£439,179","£7,169,892","£475,294","£38,509","£513,803","£7,683,695",.
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,217,214,272,260,"1,933","1,875","1,386","1,329",31,29,0,0,"3,839","3,707",0,0,0,0,194,175,2,1,196,176,"4,035","3,883","£10,690,636","£87,505",£751,"£389,315","£2,097,281","£972,673","£14,238,161","£1,241,222","£3,840","£1,245,062","£15,483,223",.
UK Hydrographic Office,Executive Agency,Ministry of Defence,168,159,399,367,437,414,73,71,3,3,6,6,"1,086","1,020",22,22,0,0,88,85,0,0,110,106,"1,196","1,126","£2,572,590","£70,468","£13,633","£52,131","£500,545","£209,993","£3,419,360","£646,164",£0,"£646,164","£4,065,523",.
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,177,172,0,0,0,0,0,0,0,0,0,0,177,172,0,0,0,0,0,0,2,0,2,0,179,172,"£407,365","£7,805","£74,920","£14,117","£18,605","£50,767","£573,579",£0,£900,£900,"£574,479",.
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,0,4,0,1,0,55,6,63,6,0,0,0,0,0,0,1,0,1,0,64,6,"£163,310","£13,277",,£124,"£34,366","£13,787","£224,864",£0,"£1,650","£1,650","£226,514",.
National Museum of the Royal Navy,OTHER,Ministry of Defence,21,21,1,1,3,3,1,1,1,1,0,0,27,27,0,0,0,0,0,0,0,0,0,0,27,27,"£57,448",£949,£0,£237,"£6,119","£5,326","£70,080",£0,£0,£0,"£70,080",.
