Year,Month,Organisation name,"Organisation 
type","Main, parent or 
sponsoring department: ",Payroll staff AA/AO Headcount,"Payroll staff AA/AO Full-time 
equivalent",Payroll Staff EO Headcount,"Payroll staff EO Full-time
equivalent", Payroll Staff HEO/SEO Headcount," Payroll Staff HEO/SEO Full-time 
equivalent", Payroll Staff Grade 6/7 Headcount," Payroll Staff Grade 6/7 Full-time 
equivalent",Payroll Staff SCS Headcount,"Payroll Staff SCS Full-time 
equivalent","Payroll Staff Other, unknown, or unspecified Headcount","Payroll Staff Other, unknown, or unspecified Full-time 
equivalent","Payroll staff Total
Employees Headcount","Payroll staff Total
Employees Full-time 
equivalent",Non payroll staff Agency staff (clerical/admin) Headcount,"Non payroll staff Agency staff (clerical/admin) Full-time 
equivalent",Non Payroll staff Interim Mangers &  Specialist Contractors & Medical: Headcount,Non Payroll staff Interim Mangers &  Specialist Contractors & Medical; Full-time Equivalent,Non Payroll staff other Contingent Labour  Headcount,Non Payroll staff other Contingent Labour  Full-time equivalent,Non-payroll staff; total contingent labour; headcount Excluding Consultancy,Non-payroll staff; total contingent labour; full time equivalent  Excluding Consultancy,Non-payroll staff; consultancy; number of contracts,Grand total (workforce numbers); headcount Excluding Consultancy,Grand total (workforce numbers); full-time equivalent Excluding Consultancy,Payroll staff costs; salary,Payroll staff costs; allowances,Payroll staff costs; non-consolidated performance payments,Payroll staff costs; overtime -,Payroll staff costs; employer pension contributions,Payroll staff costs; employer national insurance contributions,Payroll staff costs; total paybill,"Non-payroll staff costs; contingent labour (clerical and admin) staff, interim managers and specialist contractors",Non-payroll staff costs; consultants ,Non payroll staff costs; total staff costs ,Grand Total paybill/staffing (payroll and non-payroll) costs,"Comments
(NB: These will be published alongside your row of information)"
2023,September,"Foreign, Commonwealth & Development Office",Ministerial Department,"Foreign, Commonwealth & Development Office",329,319.77,643,624.49,2988,2956.5,3374,3306.67,584,579.57,0,0,"7,918",7786.99,73,72.99,556,164.22,0,0,629,237.21,0,"8,547","8,024","£30,129,033.15","£1,558,751.99",£0.00,"£58,322.25","£8,348,252.60","£3,871,290.20","£43,965,650.19","£3,843,463.04","£306,127.18","£4,149,590.22","£48,115,240.41",
2023,September,Wilton Park Executive Agency,Executive Agency,"Foreign, Commonwealth & Development Office",13,11.72,29,26,26,24.41,14,13.62,4,4,0,0,86,79.75,0,0,0,0,0,0,0,0,0,86,79.75,"£247,035.41","£4,508.45",£0.00,£0.00,"£69,051.94","£25,710.10","£346,305.90",£0.00,£0.00,£0.00,"£346,305.90",
2023,September,British Council,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",5,5,118,112.71,587,571.26,292,286.45,110,109.2,0,0,"1,112",1084.62,92,43.94,32,13.49,0,0,124,57.43,0,"1,236","1,142.05","£4,373,117.69","£432,925.61","£11,778.24","£15,133.35","£1,243,983.14","£453,570.25","£6,530,508.28","£2,943,095.57",£0.00,"£2,943,095.57","£9,473,603.85",
2023,September,Great Britain - China Centre,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,1,1,3,3,3,1.93,1,1,0,0,8,6.93,0,0,1,1,0,0,1,1,0,9,7.93,"£30,220.76",£0.00,£0.00,£0.00,"£2,036.03","£3,168.34","£35,425.13","£4,494.21",£0.00,"£4,494.21","£39,919.34",
2023,September,Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,0,£0.00,£0.00,£0.00,
2023,September,Westminster Foundation for Democracy,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,10,10,31,31,18,18,3,3,0,0,62,62,3,3,0,0,0,0,3,3,0,65,65,"£266,527.95",£0.00,£0.00,£0.00,"£66,682.57","£32,296.06","£365,506.58","£12,372.00",£0.00,"£12,372.00","£377,878.58",
2023,September,FCDO Services,Executive Agency,"Foreign, Commonwealth & Development Office",135,133.76,216,211.76,489,481.12,226,203.87,8,8,87,87,"1,161",1125.51,44,44,163,159.79,0,0,207,203.79,0,"1,368","1,329.30","£5,239,630.27","£617,445.86","£936,070.14","£288,143.01","£1,072,913.37","£721,364.61","£8,875,567.26","£1,938,856.94",£0.00,"£1,938,856.94","£10,814,424.20",
2023,September,Independent Commission for Aid Impact,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,0,0,0,0,0,0,0,0,10,6,10,6,0,0,0,0,0,0,0,0,0,10,6,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,
2023,September,Commonwealth Scholarship Commission,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,
