Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Cabinet Office,Ministerial Department,Cabinet Office,147,142.68,362,351.38,522,511.07,748,733.43,237,229.43,133,131.54,"2,149","2,100",4,4.00,162,162.00,30,28.60,11,6.60,207,201.2,"2,356","2,301","£7,494,398.91","£407,931.78","£56,864.00","£80,477.53","£1,725,477.33","£748,042.05","£10,513,191.60","£2,605,011.28","£693,729.00","£3,298,740.28","£13,811,931.88",
Civil Service Commission,Executive Non-Departmental Public Body,Cabinet Office,2,1.56,4,4.00,3,2.80,5,5.00,1,1.00,0,0.00,15,14,0,0.00,0,0.00,0,0.00,0,0.00,0,0,15,14,"£42,617.52",£250.00,£0.00,£0.00,"£9,236.59","£3,601.79","£55,705.90",£0.00,£0.00,£0.00,"£55,705.90",
Crown Commercial Services,Executive Agency,Cabinet Office,41,38.83,119,115.61,322,314.49,170,167.74,61,60.63,0,0.00,713,697,2,2.00,41,40.00,0,0.00,0,0.00,43,42,756,739,"£2,616,494.31","£6,704.53","£302,878.58",£0.00,"£544,508.50","£278,141.19","£3,748,727.11","£395,560.93","£24,746.49","£420,307.42","£4,169,034.53",
Big Lottery Fund,Executive Non-Departmental Public Body,Cabinet Office,108,103.00,484,447.00,249,235.00,66,64.00,15,15.00,0,0.00,922,864,42,42.00,0,0.00,7,2.00,0,0.00,49,44,971,908,"£1,979,322.14","£35,446.76",£0.00,"£6,244.36","£399,530.62","£145,566.05","£2,566,109.93","£120,987.40",£0.00,"£120,987.40","£2,687,097.33",
