Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Education,Ministerial Department,Department for Education,91,83.79,431,411.56,881,848.09,606,578.93,95,89.18,,,2104,2011.55,42,32.66,,,90,90,,,132,122.66,2236,2134.21,9632433.72,0,-1720224.29,43790.01,1619851.43,685684.12,10261534.99,877531,86790.45,964321.45,11225856.44,"Please note we are unable to split the contingent labour by interims or specialist contractors. Consultants/Consultancy cannot be measured in HC or FTE.  In previous monthly workforce MI returns, only Hays agency staff were recorded.  From April 2012 onwards, agency staff from both Reed and Hays will be recorded and from May 2014 Brook Street information will be recorded."
Education Funding Agency ,Executive Agency,Department for Education,25,23.26,117,113.4,296,285.81,346,339.73,36,34.83,,,820,797.03,31,31,,,170,161.8,,,201,192.8,1021,989.83,2140657.93,0,-621365,0,660318.8,292891.79,2472503.52,608114.84,0,608114.84,3080618.36,
National College for Teaching and Leadership,Executive Agency,Department for Education,21,20.26,84,80.55,125,116.18,61,57.55,11,10.8,,,302,285.34,10,7.16363,,,,,,,10,7.16363,312,292.50363,1130544.81,0,-229400.1,163.46,189261.82,69167.6,1159737.59,29515.51,0,29515.51,1189253.1,
Standards and Testing Agency,Executive Agency,Department for Education,0,0,17,17,56,54.54,29,27.84,3,3,,,105,102.38,1,1,,,4,0.13,,,5,1.13,110,103.51,443528.82,0,-73534.73,929.01,75880.13,32260.29,479063.52,6275.62,0,6275.62,485339.14,
"Office for Standards in Education, Children's Services & Skills",Non-Ministerial Department,Department for Education,199,182.6344444,158,154.1944444,469,460.0061111,515,490.7597222,28,28,,,1369,1315.594722,70,38.78,,,,,,,70,38.78,1439,1354.374722,4935214.47,319918.5,22700,6451.27,1146743.75,496402.53,6927430.52,196195.09,0,196195.09,7123625.61,
Office of Qualifications & Examinations Regulation,Non-Ministerial Department,Department for Education,4,4,21,20.22,85,83.95,47,45.88,9,9,,,166,163.05,19,18,1,1,6,5.6,,,26,24.6,192,187.65,615275,,,269,119297,56630,791471,143247,,143247,934718,
The Office of the Children's Commissioner,Executive Non-Departmental Public Body,Department for Education,,,4,3.8,13,12.8,10,9.4,1,1,,,28,27,1,1,,,1,1,,,2,2,30,29,111570.3876,876.8624308,,,20895.7,10504.6,143847.55,5948.9,,5948.9,149796.45,
