Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2024,May,Ministry of Defence,Ministerial Department,Ministry of Defence,"8,895","8,428","6,066","5,905","13,158","12,844","3,799","3,730",414,406,"7,778","7,429","40,110","38,742",28,28,248,247,705,705,981,979,0.00,"41,091","39,721","£186,803,795",£0,£0,"£6,450,183","£45,348,532","£21,500,208","£260,102,718","£15,632,744","£21,304,090","£36,936,833","£297,039,551"
2024,May,Defence Equipment and Support,Executive Agency,Ministry of Defence,"1,076",998,940,888,"6,753","6,500","2,060","1,987",117,112,678,677,"11,624","11,162",0,0,0,0,60,60,60,60,0.00,"11,684","11,222","£37,977,650",£0,£0,"£707,371","£10,947,975","£3,969,127","£53,602,123","£10,995,043","£700,299","£11,695,342","£65,297,465"
2024,May,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,87,71,319,306,"2,409","2,321","2,411","2,243",5,5,46,40,"5,277","4,987",0,0,0,0,177,169,177,169,0.00,"5,454","5,156","£18,998,987","£363,238","£716,721","£558,957","£5,440,707","£2,272,829","£28,351,438",£0,"£2,120,321","£2,120,321","£30,471,759"
2024,May,National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,215,91,88,82,45,44,0,0,2,2,0,0,350,218,0,0,0,0,0,0,0,0,0.00,350,218,"£667,682",£0,£0,£0,"£46,079","£52,392","£766,153",£0,"£1,573","£1,573","£767,726"
2024,May,National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,39,29,30,29,25,24,6,6,1,1,0,0,101,89,0,0,0,0,0,0,0,0,0.00,101,89,"£281,771.03",£0.00,£0.00,£0.00,"£29,944.18","£28,160.09","£339,875",£0.00,£0.00,£0,"£339,875"
2024,May,Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,84,65,76,72,32,31,15,15,4,4,0,0,211,187,0,0,0,0,0,0,0,0,0.00,211,187,"£497,493","£18,225",£0,"£3,547","£28,743","£47,361","£595,369",£0,"£7,214","£7,214","£602,583"
2024,May,UK Hydrographic Office,Executive Agency,Ministry of Defence,65,62,273,255,537,514,125,122,5,5,0,0,"1,005",958,7,6,89,87,0,0,96,93,0.00,"1,101","1,051","£3,142,953","£79,109",£800,"£52,294","£910,636","£344,949","£4,530,741","£1,275,187",£0,"£1,275,187","£5,805,928"
