Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2024,October,Ministry of Defence,Ministerial Department,Ministry of Defence,"8,439","7,995","5,701","5,545","11,811","11,527","3,291","3,233",382,376,"7,409","7,075","37,033","35,751",32,32,219,216,846,846,"1,097","1,093",0.00,"38,130","36,844","£164,113,509",£0,£0,"£5,576,977","£45,266,345","£17,166,974","£232,123,805","£14,247,188","£29,686,013","£43,933,201","£276,057,006"
2024,October,Defence Equipment and Support,Executive Agency,Ministry of Defence,"1,014",939,929,879,"6,615","6,366","2,052","1,976",111,107,691,691,"11,412","10,957",0,0,2,2,47,47,49,49,0.00,"11,461","11,006","£39,093,322",£0,£0,"£694,338","£12,042,636","£4,750,954","£56,581,249","£8,594,311","£703,645","£9,297,956","£65,879,205"
2024,October,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,65,63,288,277,"2,361","2,289","2,343","2,241",5,5,40,39,"5,102","4,914",0,0,0,0,0,0,0,0,0.00,"5,102","4,914","£19,676,246","£613,199","£177,823","£560,103","£5,617,880","£2,320,691","£28,965,942","£1,880,908",£0,"£1,880,908","£30,846,849"
2024,October,National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,208,90,91,84,46,44,0,0,3,3,0,0,348,221,0,0,0,0,0,0,0,0,0.00,0,0,"£630,636",£0,£0,£0,"£58,444","£51,715","£740,795",£0,"£6,859","£6,859","£747,654"
2024,October,National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,44,33,25,23,27,26,7,7,1,1,0,0,104,91,0,0,0,0,0,0,0,0,0.00,104,91,"£287,051.27",£0.00,£0.00,£0.00,"£30,465.45","£28,840.13","£346,357",£0.00,£0.00,£0,"£346,357"
2024,October,Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,79,61,75,70,32,31,14,14,3,3,0,0,203,180,0,0,0,0,0,0,0,0,0.00,203,180,"£476,784","£1,951",£0,"£1,749","£26,640","£45,374","£552,498",£0,"£42,220","£42,220","£594,718"
2024,October,UK Hydrographic Office,Executive Agency,Ministry of Defence,51,49,275,259,528,506,121,119,4,4,0,0,979,936,14,14,91,88,0,0,105,102,1442798.00,"1,084","1,038","£3,079,222","£79,438","£17,750","£56,554","£897,152","£341,248","£4,471,364","£1,208,637",£0,"£1,208,637","£5,680,001"
