Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,"11,960","11,433","7,220","7,047","12,810","12,578","2,330","2,299",236,231,"14,454","14,031","49,010","47,620","1,936","1,847",783,776,169,168,14,14,"2,902","2,805","51,912","50,425","£122,764,000",£0,£0,"£5,958,000","£21,017,000","£9,741,000","£159,480,000","£13,135,000","£13,878,000","£27,013,000","£186,493,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,215,210,256,243,"1,877","1,812","1,453","1,389",35,32,0,0,"3,836","3,685",2,2,0,0,198,188,0,0,200,190,"4,036","3,875","£10,953,267","£99,483",£0,"£480,993","£2,169,585","£1,007,608","£14,710,936","£1,195,814",£0,"£1,195,814","£15,906,750",
Defence Support Group,Executive Agency,Ministry of Defence,"1,567","1,544",544,535,274,271,50,49,4,4,0,0,"2,439","2,402",297,296,7,7,0,0,0,0,304,303,"2,743","2,705","£5,195,651","£387,517",£0,"£368,998","£939,374","£450,522","£7,342,062","£841,797",£0,"£841,797","£8,183,859",
UK Hydrographic Office,Executive Agency,Ministry of Defence,176,168,378,350,442,421,78,76,3,3,0,0,"1,077","1,018",28,27,0,0,58,56,0,0,86,83,"1,163","1,101","£2,658,656","£68,364","£6,900","£64,389","£517,537","£215,105","£3,530,951","£478,204",£0,"£478,204","£4,009,155",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,183,174,0,0,0,0,0,0,0,0,0,0,183,174,0,0,0,0,0,0,2,0,2,0,185,174,"£359,079","£6,617",£0,"£14,289","£15,778","£34,396","£430,159",£0,£0,£0,"£430,159",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,4,4,1,1,47,45,55,53,0,0,0,0,0,0,0,0,0,0,55,53,"£146,468","£11,440",£0,£0,"£31,206","£13,250","£202,363",£0,£0,£0,"£202,363",
National Museum of the Royal Navy,OTHER,Ministry of Defence,10,10,0,0,3,3,1,1,1,1,0,0,15,15,0,0,0,0,0,0,0,0,0,0,15,15,"£28,619",£80,£0,£143,"£3,008","£2,646","£34,496",£0,£0,£0,"£34,496",
