Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2024,October,"Department for Science, Inovation &Technology (DSIT)",Ministerial Department,"Department for Science, Inovation &Technology (DSIT)",8,7.42,112,110.86,914,898.41,1066,1046.24,141,134.75,1,1,2242,2198.68,1,1,59,51.77,0,0,60,52.77,9,2302,2251.45,9612607.34,497543.75,107962.13,21458.29,2734059.55,1174665.73,14148296.79,475408,1100558.36,1575966.36,15724263.15
2024,October,UK Intellectual Property Office,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",133,120.2,487,459.68,664,637.42,460,431.77,19,19,0,0,1763,1668.07,72,72,30,30,0,0,102,102,5,1865,1770.07,6517806,233570,71807,100540,1898869,752338,9574930,697599,0,697599,10272529
2024,October,Met Office,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",88,87.13,307,299.74,1349,1272.78,707,664.99,10,10,0,0,2461,2334.64,0,0,0,0,0,0,0,0,0,2461,2334.64,8323892,504969,1874514,0,2426337,1242714,14372426,1322840,165000,1487840,15860266
2024,October,UK Space Agency,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",1,1,9,9,160,157.34,154,151.5,11,10.6,0,0,335,329.44,3,3,20,19.5,0,0,23,22.5,2,358,351.94,1350395.67,46832.69,0,0,398528.45,159124.59,1954881.4,210512.62,0,210512.62,2165394.02
2024,October,UKRI,Executive Non-Departmental Public Body,"Department for Science, Inovation &Technology (DSIT)",582,546.56,1129,1085.48,4656,4506.21,1085,1051.98,243,235.97,342,333.33,8037,7759.53,2,1,638,130.47,1,0,641,131.47,0,8678,7891,31624268.89,959118.61,996307.57,214583.05,25019585.23,4223230.281,63037093.63,2423844.73,646891.35,3070736.08,66107829.71
2024,October,Building Digital UK - (BDUK),Executive Agency,"Department for Science, Inovation &Technology (DSIT)",1,1,14,14,88,85,141,135.96,11,10.8,0,0,255,246.76,0,0,7,5,0,0,7,5,43,262,251.76,1038712.48,41230.94,66433.51,0,320733.9,130532.97,1597643.8,81461.68,784864.04,866325.72,2463969.52
2024,October,Information Commissioner's Office (ICO),Executive Non-Departmental Public Body,"Department for Science, Inovation &Technology (DSIT)",23,19.5,186,170.9917,541,512.9661,283,275.1631,35,34.0649,11,0.95,1079,1013.6358,4,4,1,1,5,4.4514,10,9.4514,0,1089,1023.0872,3892230.18,15867.43,0,2072.83,1104840.03,430984.15,5445994.62,44853,0,44853,5490847.62
