Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Work & Pensions,Ministerial Department,Department for Work & Pensions,"43,396","36,872","35,848","31,591","8,833","8,410","2,005","1,945",213,210,3,3,"90,298","79,031",.,.,.,.,223,223,.,.,223,223,"90,521","79,254","£157,294,744","£2,331,395","£471,467","£3,303,302","£28,304,113","£10,028,033","£201,733,054","£3,135,391","£1,923,888","£5,059,279","£206,792,333",
Health and Safety Executive,Crown Non Departmental Public Body,Department for Work and Pensions,431,377,430,398,"1,445","1,361",435,409,27,27,.,.,"2,768","2,572",.,.,.,.,.,.,.,.,0,0,"2,768","2,572","£8,555,547","£125,623",£0,"£25,842","£1,708,937","£735,492","£11,151,440",£0,"£9,278","£9,278","£11,160,719",
Independent Living Fund,Executive Non-Departmental Public Body,Department for Work and Pensions,69,58,27,24,13,12,5,5,2,2,.,.,116,100,1,1,.,.,.,.,.,.,1,1,117,101,"£217,294","£4,565",£0,£73,"£39,708","£15,319","£276,959","£5,638",£0,"£5,638","£282,597",
National Employment Savings Trust Corporation,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,238,234,238,234,.,.,7,6,.,.,1,1,8,7,246,241,"£1,170,434",£841,£862,£0,"£89,093","£140,217","£1,401,447","£73,827","£17,741","£91,568","£1,493,015",
Remploy Ltd,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,"1,013",938,"1,013",938,2,1,4,4,.,.,.,.,6,5,"1,019",943,"£1,889,709",£0,£810,"£1,739","£155,064","£219,421","£2,266,743","£29,691",£0,"£29,691","£2,296,434",Remploy do not use Civil Service Grades
The Pensions Advisory Service,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,35,33,35,33,3,3,2,1.6,.,.,.,.,5,4.6,40,37,"£121,081",£0,£0,£0,"£22,227","£10,791","£154,099","£15,015",£0,"£15,015","£169,114",
The Pensions Regulator,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,455,440,455,440,19,19,.,.,5,5,.,.,24,24,479,464,"£1,866,517","£1,433","£67,265","£6,117","£385,406","£181,133","£2,507,870","£210,314",£0,"£210,314","£2,718,184",
