Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,643,626,728,715,1571,1559,1209,1183,410,407,0,0,"4,561","4,490",48,48,0,0,37,36,6,6,91,90,"4,652","4,580","£13,917,383.78","£900,842.91","£60,426.91","£499,332.64","£2,666,594.53","£1,071,176.46","£19,115,757.23","£430,778.99","£215,748.55","£646,527.54","£19,762,284.77",The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,35,33.25,18,17.56,14,12.95,9,9,1,1,4,4,81,78,,,,,,,,,0,0,81,78,"£164,589.00","£10,611.00","£32,363.00","£3,019.00","£29,279.00","£17,045.00","£256,906.00",£693.00,,£693.00,"£257,599.00",
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,13,12.67,179,171.58,774,757.5,281,278.62,59,57.8,,,"1,306","1,278",114,113.03,85,83.61,,,,,199,196.64,"1,505","1,475","£4,070,938.86","£814,656.99","£70,723.00","£12,134.41","£838,435.96","£327,080.41","£6,133,969.63","£1,004,294.42",,"£1,004,294.42","£7,138,264.05",
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,4,3,2,2,1,1,,,7,6,,,,,,,,,0,0,7,6,"£23,896.76",£647.67,,,"£2,652.51","£2,367.09","£29,564.03",,,£0.00,"£29,564.03",
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,6,6,8,8,2,2,2,2,,,18,18,,,,,,,,,0,0,18,18,"£64,995.48",,,,"£11,408.59","£6,049.32","£82,453.39",,,£0.00,"£82,453.39",
FCO Services,Executive Agency,Foreign and Commonwealth Office,164,163.43,194,189.56,475,459,140,137.89,7,6.57,0,0,980,956,59,58.59,11,10.38,228,227.3,0,0,298,296.27,"1,278","1,253","£2,557,092.06","£418,260.10","£76,902.00","£249,295.99","£490,813.76","£247,690.02","£4,040,053.93","£2,403,311.22",£0.00,"£2,403,311.22","£6,443,365.15",
