Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,"11,431","10,917","7,106","6,934","12,957","12,713","2,368","2,338",237,233.6704955,"14,195","13,780","48,294","46,915",,,,,,,,,0,0,"48,294","46,915","£115,987,000",,,"£4,937,000","£20,699,000","£9,293,000","£150,916,000","£7,431,000","£16,844,000","£24,275,000","£175,191,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,216,212,254,243,"1,870","1,803","1,456","1,387",35,31,0,0,"3,831","3,676",2,2,0,0,186,177,0,0,188,179,"4,019","3,855","£10,971,692","£105,442",£0,"£390,704","£2,159,861","£977,961","£14,605,659","£1,058,262",£0,"£1,058,262","£15,663,921",31/08/2014
Defence Support Group,Executive Agency,Ministry of Defence,"1,531","1,505",560,550,274,271,50,49,4,4,0,0,"2,419","2,380",279,278,4,4,0,0,0,0,283,282,"2,702","2,662","£5,073,599","£207,862","£29,880","£230,888","£929,526","£396,978","£6,868,733","£685,318",£0,"£685,318","£7,554,051",
UK Hydrographic Office,Executive Agency,Ministry of Defence,175,170,318,299,423,404,69,68,4,4,0,0,989,944.91,27,27,0,0,71,70,0,0,98,97,"1,087","1,042","£2,465,395","£62,304",£0,"£77,279","£484,813","£200,978","£3,290,770","£635,578",£0,"£635,578","£3,926,348",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,185,172,0,0,0,0,0,0,0,0,0,0,185,172,2,1.5,0,0,3,2,1,1,6,5,191,177,"£436,777","£6,521",£0,"£15,464","£17,997","£40,572","£517,331",£949,"£12,010","£12,959","£530,290",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Museum of the Royal Navy,OTHER,Ministry of Defence,34,25.5,19,17.5,10,10,6,6,1,1,0,0,70,60,0,0,0,0,0,0,0,0,0,0,70,60,"£169,617",£282,£0,£500,"£12,692","£16,416","£199,506",£0,£0,£0,"£199,506",
