Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,499,435.5,653,638,1681,1665.4,1272,1253.3,421,417.4,,,4526,4409.6,36,36,,,31,31,6,5.8,73,72.8,4599,4482.4,13523516.66,832600.91,12887.06,183035.88,2750255.95,1310542.53,18612838.99,278406.57,51746.79,330153.36,18942992.35,
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,30,25.35,21,19.51,17,15.25,9,9,0,0,4,4,81,73.11,,,,,,,,,0,0,81,73.11,163458,9380,,,34068,16020,222926,1010,,1010,223936,
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,34,33.26666667,232,220.7377778,858,807.3111111,334,325.2183333,89,87.80555556,,,1547,1474.339444,170,165.3,49,47.57,,,,,219,212.87,1766,1687.209444,4818128.12,1304319.12,2369269.58,20981.96,1057441.44,700457.5,10270597.72,315892.64,,315892.64,10586490.36,
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,7,6.1,3,3,1,1,,,11,10.1,,,,,,,,,0,0,11,10.1,34721.69,649.98,,,2827.69,3780.99,41980.35,,,0,41980.35,
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,0,,,0,0,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,14,14,14,14,8,8,2,2,,,38,38,0.6,0.6,,,,,,,0.6,0.6,38.6,38.6,127715.86,,,,20966.12,13451.26,162133.24,3900,,3900,166033.24,
FCO Services,Executive Agency,Foreign and Commonwealth Office,121,119.34,175,170.98,390,381.22,165,145.81,5,5,0,0,856,822.35,45,45,15,14.58,147,142.1,3,3,210,204.68,1066,1027.03,2236832.7,640313.69,27290,217897.2,470630.37,273515.16,3866479.12,1633238.06,0,1633238.06,5499717.18,
