Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2024,July,Ministry of Defence,Ministerial Department,Ministry of Defence,"8,835","8,373","5,970","5,809","13,158","12,839","3,850","3,778",409,402,"7,713","7,369","39,935","38,569",28,28,238,237,730,730,996,994,0.00,"40,931","39,563","£190,046,663",£0,£0,"£4,950,287","£46,308,819","£20,212,252","£261,518,021","£18,713,378","£14,531,587","£33,244,964","£294,762,985"
2024,July,Defence Equipment and Support,Executive Agency,Ministry of Defence,"1,060",983,935,883,"6,686","6,435","2,068","1,994",110,106,655,655,"11,514","11,056",0,0,1,1,53,53,54,54,0.00,"11,568","11,110","£33,135,200",£0,£0,"£588,006","£10,303,844","£7,143,327","£51,170,377","£6,671,830","£689,500","£7,361,330","£58,531,708"
2024,July,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,131,119,314,302,"2,395","2,306","2,404","2,233",4,4,47,42,"5,295","5,007",0,0,160,153,0,0,160,153,0.00,"5,455","5,160","£19,855,497","£353,737","£770,969","£434,493","£5,669,901","£2,377,150","£29,461,747","£2,568,233",£0,"£2,568,233","£32,029,979"
2024,July,National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,222,102,90,83,44,43,0,0,2,2,0,0,358,230,0,0,0,0,0,0,0,0,0.00,358,230,"£515,725",£0,£0,£0,"£50,706","£50,694","£617,125",£0,"£23,949","£23,949","£641,074"
2024,July,National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,36,28,29,27,28,27,6,6,1,1,0,0,100,89,0,0,0,0,0,0,0,0,0.00,100,89,"£283,491.62",£0.00,£0.00,£0.00,"£30,167.78","£28,497.78","£342,157",£0.00,£0.00,£0,"£342,157"
2024,July,Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,85,65,73,71,33,32,13,13,4,4,0,0,208,186,0,0,0,0,0,0,0,0,0.00,208,186,"£488,255",£0,£0,"£1,813","£27,256","£46,920","£564,244",£0,"£1,086","£1,086","£565,330"
2024,July,UK Hydrographic Office,Executive Agency,Ministry of Defence,60,57,273,255,543,520,129,126,4,4,0,0,"1,009",964,5,5,85,83,0,0,90,88,0.00,"1,099","1,052","£3,174,708","£81,822","£20,500","£48,452","£919,969","£349,666","£4,595,116","£1,203,696",£0,"£1,203,696","£5,798,812"
