Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Cabinet Office,Ministerial Department,Cabinet Office,186,176.28,268,258.37,416,408.62,473,465.79,218,212.75,93,90.61,1654,1612.42,..,..,..,..,..,..,..,..,..,..,"1,654",1612.42,"£82,727,621","£412,674","£603,775","£1,209,433","£16,292,031","£7,687,374","£108,932,909","£8,629,620","£7,970,192","£16,599,812","£125,532,722",Headcount/FTE data for contingent labour not available
Civil Service Commission,Executive Non-Departmental Public Body,Cabinet Office,1,1,1,1,2,2,1,1,0,0,0,0,5,5,..,..,..,..,..,..,..,..,..,..,5,5,..,..,..,..,..,..,..,..,..,..,..,Payroll staff costs and data for contingent labour included in main CO data
Government Procurement Service,Executive Agency,Cabinet Office,34,31.9,69,66.5,167,161.7,80,79.3,4,4,0,0,354,343.4,4,4,0,0,0,0,0,0,4,4,358,347.4,"£13,402,374","£132,543","£581,512","£11,549","£2,611,734","£1,189,892","£17,929,604","£2,293,699",£0,"£2,293,699","£20,223,304",
National School of Government,OTHER,Cabinet Office,65,56.91,47,41.98,27,26.48,69,65.78,8,8,0,0,216,199.15,3,2.55,0,0,1,0.83,0,0,4,3.38,220,202.53,"£8,176,991","£68,595","£226,439","£29,722","£1,613,558","£695,126","£10,810,431","£309,474","£44,042","£353,516","£11,163,947",NSG is a management unit of Cabinet Office.
