Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2023,March,Ministry of Defence,Ministerial Department,Ministry of Defence,8981.00,8502.90,5957.00,5796.75,11438.00,11167.21,2976.00,2929.55,358.00,350.92,10160.00,9755.38,"39,870","38,503",39,38.81,352,348.73,0.00,0.00,391,388,0.00,"40,261","38,890","£179,475,329.51",£0.00,£0.00,"£7,819,591.65","£38,733,752.82","£18,511,110.04","£244,539,784.02","£16,769,547.46","£35,446,688.87","£52,216,236.33","£296,756,020.35"
2023,March,Defence Equipment and Support,Executive Agency,Ministry of Defence,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11372.00,10948.74,"11,372","10,949",0,0.00,3,3.00,0.00,0.00,3,3,0.00,"11,375","10,952","£44,235,498.18",£0.00,£0.00,"£1,319,272.99","£9,153,582.17","£3,764,229.05","£58,472,582.39","£17,517,003.99","£1,603,239.45","£19,120,243.44","£77,592,825.83"
2023,March,Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,92.00,86.17,237.00,216.21,96.00,95.32,14.00,13.42,1.00,1.00,0.00,0.00,440.00,412,10,10.00,0,0.00,12.00,12.00,22,22,0.00,462,434,"£1,335,903.08","£61,704.95","£2,400.00","£53,829.16","£361,338.62","£149,895.01","£1,965,070.82","£104,424.42",£0.00,"£104,424.42","£2,069,495.24"
2023,March,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,166.00,151.46,286.00,271.99,2344.00,2261.73,2232.00,2084.63,45.00,38.80,0.00,0.00,"5,073","4,809",0,0.00,202,192.90,0.00,0.00,202,193,0.00,"5,275","5,002","£16,708,143.12","£300,691.63","£325,350.00","£568,134.13","£4,483,803.44","£1,875,087.98","£24,261,210.30","£2,730,557.78",£0.00,"£2,730,557.78","£26,991,768.08"
2023,March,National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0,0.00,0.00,0.00,0,0,0.00,0,0,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
2023,March,National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,37,28.97,25,24.08,28,26.13,4,4,1,1,0.00,0.00,95,84,0,0.00,0,0.00,0.00,0.00,0,0,0.00,95,84,"£257,677.15",£0.00,£0.00,£0.00,"£26,258.15","£25,779.27","£309,714.57",£0.00,£0.00,£0.00,"£309,714.57"
2023,March,Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,79.00,59.49,73.00,69.40,28.00,27.83,15.00,14.20,4.00,4.00,0.00,0.00,199,175,0,0.00,0,0.00,0.00,0.00,0,0,0.00,199,175,"£450,277.00",£28.00,£0.00,"£10,919.00","£27,561.00","£42,413.00","£531,198.00",£0.00,"£1,329.00","£1,329.00","£532,527.00"
2023,March,UK Hydrographic Office,Executive Agency,Ministry of Defence,69.00,66.25,256.00,240.74,502.00,479.53,111.00,110.48,6.00,6.00,0.00,0.00,944,903,5,4.43,77,76.03,0.00,0.00,82,80,0.00,"1,026",983,"£2,781,390.26","£65,514.71",£750.00,"£62,961.73","£759,431.58","£301,007.63","£3,971,055.91","£1,172,657.00",£0.00,"£1,172,657.00","£5,143,712.91"
