Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,10004,9541.327297,5496,5361.138919,8338,8155.628919,1469,1445.113514,191,188.3054054,11557,11233.21892,37055,35924.73297,47,47,293,292,168,167.1210811,26,26,534,532.1210811,37589,36456.85405,91311000,0,0,4610000,17877000,9521000,123319000,-2115000,2872000,757000,124076000,
Defence Equipment and Support,Ministerial Department,Ministry of Defence,844,802.4210811,1497,1447.128649,5671,5529.605676,1281,1262.700811,127,125.8056757,1147,1139.121622,10567,10306.78351,51,51,333,333,3,3,0,0,387,387,10954,10693.78351,30201000,0,0,519000,6172000,3138000,40030000,2745000,2555000,5300000,45330000,
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,161,158.4,226,215.03,1746,1682.79,1576,1501.24,35,31.22,0,0,3744,3588.68,0,0,0,0,171,161,0,0,171,161,3915,3749.68,11268571.1,98585.83,-250,252314.33,2421972.39,1267563.42,15308757.07,1181818.88,0,1181818.88,16490575.95,
UK Hydrographic Office,Executive Non-Departmental Public Body,Ministry of Defence,116,113.34,280,265.73,420,410.16,56,55.54,4,4,0,0,876,848.77,19,19,0,0,18,17.2,0,0,37,36.2,913,884.97,2194457,52231,250,58026,468514,230837,3004315,249057,0,249057,3253372,
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,63,58.23,64,59.3,25,23.09,8,8,3,3,0,0,163,151.62,1,0.6,0,0,0,0,0,0,1,0.6,164,152.22,345908,806,0,1473,14499,33019,395705,819,0,819,396524,
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,27,20.81,19,17.97,30,27.88,6,6,1,1,0,0,83,73.66,0,0,0,0,3,3,0,0,3,3,86,76.66,202177.79,0,0,0,23790.37,20410.69,246378.85,9440.12,0,9440.12,255818.97,
National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,229,89.24,73,64.91,45,43.17,0,0,4,4,0,0,351,201.32,1,0.5,0,0,0,0,1,0.5,2,1,353,202.32,428416,33763,31293,0,0,0,493472,776,2250,3026,496498,
Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,72,68.781083,303,294.54946,40,40,10,10,1,1,0,0,426,414.330543,1,1,0,0,0,0,0,0,1,1,427,415.330543,934623.71,19737.35,0,11385.52,199675.09,92799.21,1258220.88,2359.5,0,2359.5,1260580.38,
