Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2024,September,"Department for Science, Inovation &Technology (DSIT)",Ministerial Department,"Department for Science, Inovation &Technology (DSIT)",10,9.42,115,113.86,910,891.98,1065,1045.06,137,131.61,0,0,2237,2191.93,1,1,55,47.77,0,0,56,48.77,11,2293,2240.7,9349643.94,454498.24,76950,21829.88,2725864.45,1134376.48,13763162.99,343540.56,1152365.64,1495906.2,15259069.19
2024,September,UK Intellectual Property Office,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",156,140.56,464,437.22,662,#,461,432.44,19,19,0,0,1762,#VALUE!,72,72,30,30,0,0,102,102,5,1864,#VALUE!,6355914,227124,42792,148468,1893077,742933,9410308,566434,0,566434,9976742
2024,September,Met Office,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",89,88.1337,323,316.563549,1331,1254.536645,704,662.58725,10,10,0,0,2457,2331.821144,0,0,0,0,0,0,0,0,0,2457,2331.821144,8179652,444915,458183,0,2395981,1001509,12480240,1078217,0,1078217,13558457
2024,September,UK Space Agency,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",1,1,9,9,160,157.34,154,151.5,11,10.8,0,0,335,329.64,2,2,22,21.3,0,0,24,23.3,2,359,352.94,1363036.93,57440.14,300,0,401275.27,160694.66,1982747,0,136805.06,136805.06,2119552.06
2024,September,UKRI,Executive Non-Departmental Public Body,"Department for Science, Inovation &Technology (DSIT)",589,554.59,1123,1079.71,4658,4510.95,1075,1043.41,242,234.97,349,339.02,8036,7762.65,2,1,634,136.47,1,0,637,137.47,0,8673,7900.12,31673392.01,901265.32,163640,185686.66,24986974.49,3615309.643,61526268.12,2038025.67,225637.53,2263663.2,63789931.32
2024,September,Building Digital UK - (BDUK),Executive Agency,"Department for Science, Inovation &Technology (DSIT)",1,1,15,15,110,107.6,162,155.06,12,11,0,0,300,289.66,0,0,7,5,0,0,7,5,49,307,294.66,1044451.45,36884.06,11000,0,307079.69,123149.34,1522564.54,85977.62,487601.98,573579.6,2096144.14
2024,September,Information Commissioner's Office (ICO),Executive Non-Departmental Public Body,"Department for Science, Inovation &Technology (DSIT)",23,19.5,189,174.0998,542,513.3066,282,274.1631,35,34.0649,11,1.15,1082,1016.2844,7,7,1,1,6,5.45,14,13.45,0,1096,1029.7344,3891177.27,15682.67,0,655.7,1102583.74,434089.51,5444188.89,42043,0,42043,5486231.89
