Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Culture Media & Sport ,Ministerial Department,"Department for Culture, Media & Sport",21,21,91,89,157,151,176,171,43,42,,,488,475,14,14,20,20,18,18,3,3,55,55,543,530,"£1,701,512.30",40884.3,"£3,600.00","£3,955.94","£368,461.99","£156,008.23","£2,274,422.76","£555,821.51","£98,345.81","£654,167.32","£2,928,590.08",
Royal Parks,Executive Agency,"Department for Culture, Media and Sport",21,20.56,31,29.56,29,27.9,23,23,2,2,0,0,106,103.02,19,16.61,0,0,2,1.5,0,0,21,18.11,127,121.13,"£332,357.01","£16,783.26","£5,000.00","£7,705.07","£61,424.31","£25,542.07","£448,811.72","£85,535.13",£0.00,"£85,535.13","£534,346.85",
National Archives,Executive Agency,"Department for Culture, Media and Sport",154,137.22,120,113.7,284,275.07,65,62.91,6,6,0,0,629,594.9,2,2,,,10,10,,,12,12,641,606.9,"£1,545,484.99","£12,056.45",,"£11,695.33","£314,905.31","£128,068.05","£2,012,210.13","£60,412.95",,"£60,412.95","£2,072,623.08",
Information Commissioner's Office,Executive Non-Departmental Public Body,"Department for Culture, Media and Sport",,,,,,,,,,,408,377,408,377,10,9.8,0,0,0,0,0,0,10,9.8,418,386.8,"£878,971.00",,,"£7,571.00","£176,709.00","£61,687.00","£1,124,938.00","£36,082.00",,"£36,082.00","£1,161,020.00",Recorded until end of 2015-16 financial year as not an executive agency.
