Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,671,654.7,734,722,1611,1599.3,1189,1162.6,404,400.7,,,"4,609","4,539",37,37,,,38,37.3,6,6,81,80.3,"4,690","4,620","£12,755,105.47","£974,026.78","£170,148.88","£235,806.40","£2,566,047.12","£980,814.73","£17,681,949.38","£471,221.00","£792,809.78","£1,264,030.78","£18,945,980.16",The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,34,32.02,17,15.41,13,11.95,9,9,1,1,4,4,78,73,,,,,,,,,0,0,78,73,"£156,181.00","£9,460.00",£0.00,"£6,250.00","£28,429.00","£12,813.00","£213,133.00",,,£0.00,"£213,133.00",
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,20,19.6,183,175.27,738,719.89,269,266.25,60,58.87,,,"1,270","1,240",118,116.15,76,72.64,,,,,194,188.79,"1,464","1,429","£3,883,266.04","£992,583.69","£15,775.00","£19,629.21","£802,443.98","£313,142.13","£6,026,840.05",,,£0.00,"£6,026,840.05",
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,3,2.5,2,2,1,1,,,6,6,,,,,,,,,0,0,6,6,"£20,834.50",£905.25,,,"£2,871.84","£2,067.76","£26,679.35",,,£0.00,"£26,679.35",
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,7,7,9,9,3,3,1,1,,,20,20,,,,,,,,,0,0,20,20,"£66,002.91",,,,"£10,335.55","£6,190.03","£82,528.49",,,£0.00,"£82,528.49",
FCO Services,Executive Agency,Foreign and Commonwealth Office,146,143.51,190,185.73,483,463.93,133,131.83,10,9.8,0,0,962,935,58,58,11,11,274,274,0,0,343,343,"1,305","1,278","£2,458,757.80","£557,104.13","£38,419.00","£245,107.33","£467,766.18","£234,217.47","£4,001,371.91","£2,418,971.91",,"£2,418,971.91","£6,420,343.82","No contingent labour costs available, Feb costs used as indicative value"
