Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2024,Dec-24,"Department for Science, Inovation &Technology (DSIT)",Ministerial Department,"Department for Science, Inovation &Technology (DSIT)",8,7.42,106,104.66,918,901.56,1092,1071.85,142,135.37,0,0,2266,2220.86,1,1,62,54.12,0,0,63,55.12,11,2329,2275.98,10060288.02,572376.98,162019,26024.55,2932722.94,1246354.47,14999785.96,184556.32,1215454.17,1400010.49,16399796.45
2024,Dec-24,UK Intellectual Property Office,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",132,118.93,476,448.73,648,621.72,467,438.39,18,18,0,0,1741,1645.77,80,29,29,0,0,109,109,138,5,1850,1783.77,6329172,256402,93309,125817,1883625,784743,9473068,601541,0,601541,10074609
2024,Dec-24,Met Office,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",90,88.95,299,292.43,1358,1282.84,717,673.74,10,10,0,0,2474,2347.96,0,0,0,0,0,0,0,0,0,2474,2347.96,8330492,429441,602715,0,2431582,1030886,12825116,958033,37500,995533,13820649
2024,Dec-24,UK Space Agency,Executive Agency,"Department for Science, Inovation &Technology (DSIT)",1,1,9,9,156,153.04,153,150.5,11,10.6,0,0,330,324.14,2,2,22,21.5,0,0,24,23.5,2,354,347.64,1401027.25,51302.08,0,0,410011.48,165611.22,2027952.03,0,270748.08,270748.08,2298700.11
2024,Dec-24,UKRI,Executive Non-Departmental Public Body,"Department for Science, Inovation &Technology (DSIT)",566,531.03,1108,1065.51,4681,4531.45,1096,1063.37,239,232.01,329,321.63,8019,7745,2,1,639,131.27,2,0,643,132.27,0,8662,7877.27,40124119.68,1064316,72746.59,231766.84,26994952.99,4791875.61,73279777.71,2025406.15,245108.88,2270515.03,75550292.74
2024,Dec-24,Building Digital UK - (BDUK),Executive Agency,"Department for Science, Inovation &Technology (DSIT)",1,1,16,13.3,135,104.6,169,153.46,11,10.8,0,0,332,283.16,0,0,0,0,14,14,14,14,42,346,297.16,1142934.55,39285.22,81350,0,333737.03,146916.34,1744223.14,1092894.45,3044592.66,4137487.11,5881710.25
2024,Dec-24,Information Commissioner's Office (ICO),Executive Non-Departmental Public Body,"Department for Science, Inovation &Technology (DSIT)",23,19.5,187,171.9268,539,512.0013,284,276.2172,34,33.0649,10,1.15,1077,1013.8602,5,5,1,1,5,4.5,11,10.5,0,1088,1024.3602,4197670.82,17347.56,0,3552.69,1193766.9,477189.13,5889527.1,40999,0,40999,5930526.1
