Year,Month,Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff; AO/AA; Headcount,Payroll staff; AO/AA; Full-time equivalent,Payroll staff; EO; Headcount,Payroll staff; EO; Full-time equivalent,Payroll staff; SEO/HEO; Headcount,Payroll staff; SEO/HEO; Full-time equivalent,Payroll staff; Grade 6/7; Headcount,Payroll staff; Grade 6/7; Full-time equivalent,Payroll staff; SCS; Headcount,Payroll staff; SCS; Full-time equivalent,"Payroll staff; Other, unknown, unspecified; Headcount","Payroll staff; Other, unknown, unspecified; Full-time equivalent",Payroll staff; Total; Headcount,Payroll staff; Total; Full-time equivalent,Non-payroll staff; Admin and Clerical; Headcount,Non-payroll staff; Admin and Clerical; Full-time equivalent,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Headcount,Non-payroll staff; Interim Managers & Specialist Contractors & Medical; Full-time equivalent,Non-payroll staff; Other Contingent labour; Headcount,Non-payroll staff; Other Contingent labour; Full-time equivalent,Non-payroll staff; Total Contingent labour: Headcount,Non-payroll staff; Total Contingent labour: Full-time equivalent,Non-payroll staff; Consultancy; Number of Contracts,Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-time equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer pension contributions,Payroll staff costs; Employer national insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs
2023,April,Ministry of Defence,Ministerial Department,Ministry of Defence,8955,8480,5942,5782.07,11517,11252.78,3025,2978.31,364,356.59,10156,9750.09,"39,959","38,600",46,45.81,330,327.12,925,924.1,1301,1297,0,"41,260","39,897","£164,167,499.36",£0.00,£0.00,"£5,700,214.51","£39,284,564.34","£17,568,791.61","£226,721,069.82","£8,446,032.77","£2,636,062.48","£11,082,095.25","£237,803,165.07"
2023,April,Defence Equipment and Support,Executive Agency,Ministry of Defence,0,0,0,0,0,0,0,0,111,106.59,10787,10378.34,"10,898","10,485",0,0,3,3,1166,1163.41,1169,1166,0,"12,067","11,651","£9,973,273.46",£0.00,£0.00,"-£375,722.63","£9,297,390.17","£3,501,707.57","£22,396,648.57","£4,070,916.79","£281,526.76","£4,352,443.55","£18,044,205.02"
2023,April,Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,92,85.27,234,213.2,94,93.32,15,14.42,1,1,0,0,436,407,9,9,0,0,13,13,22,22,0,458,429,"£1,027,612.97","£46,762.26","£19,000.00","£31,052.01","£289,747.15","£106,308.35","£1,520,482.74","£68,855.85",£0.00,"£68,855.85","£1,589,338.59"
2023,April,Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,166,151.46,286,271.6,2336,2256.42,2229,2083.66,46,40.12,0,0,"5,063","4,803",0,0,186,177.6,0,0,186,178,0,"5,249","4,981","£16,541,673.84","£292,482.41","£520,150.00","£540,949.32","£4,501,690.99","£1,887,645.37","£24,284,591.93","£1,925,199.77",£0.00,"£1,925,199.77","£26,209,791.70"
2023,April,National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,208,91.71,91,74.86,49,47.59,0,0,3,3,0,0,351,217,0,0,0,0,0,0,0,0,0,351,217,"£555,956.00",£0.00,£0.00,£0.00,"£42,880.00","£41,029.00","£639,865.00",£0.00,"£12,175.00","£12,175.00","£652,040.00"
2023,April,National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,36,28.33,26,25.08,28,26.13,4,4,1,1,0,0,95,85,0,0,0,0,0,0,0,0,0,95,85,"£263,243.29",£0.00,£0.00,£0.00,"£26,712.20","£26,400.72","£316,356.21",£0.00,£0.00,£0.00,"£316,356.21"
2023,April,Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,83,63,70,66,32,31.83,15,14.2,4,4,0,0,204,179,£0.00,0,0,0,0,0,0,0,0,204,179,"£460,392.00","£3,176.00",£0.00,"£15,044.00","£28,097.00","£45,084.00","£551,793.00",£0.00,£0.00,£0.00,"£551,793.00"
2023,April,UK Hydrographic Office,Executive Agency,Ministry of Defence,66,63.25,265,249.14,499,475.29,112,110.96,6,6,0,0,948,905,4,3.43,0,0,70,68.7,74,72,0,"1,022",977,"£2,786,396.05","£76,022.44",£800.00,"£53,495.16","£765,400.42","£301,452.54","£3,983,566.61","£753,532.00",£0.00,"£753,532.00","£4,737,098.61"
