Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
2023,September,Department for Energy Security & Net Zero (DESNZ),Ministerial Department,Department for Energy Security & Net Zero (DESNZ),32,32,225,217.31,1872,1849.9,1884,1839.13,206,196.47,0,0,4219,4134.81,1,1,99,82.4,0,0,100,83.4,7,4319,4218.21,16553421.19,623141.22,330967,6009.35,4772894.36,2031667.16,24318100.28,865046.89,1189869.03,2054915.92,26373016.2,
2023,September,Civil Nuclear Police Authority (CNPA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),1377,1348.95684,174,166.70756,33,31.68,0,0,0,0,0,0,1584,1547.3444,0,0,0,0,0,0,0,0,0,1584,1547.3444,5432568,138139,432493,796403,1103674,796628,8699905,0,0,0,8699905,
2023,September,Coal Authority,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),12,11,25,24.4,213,204.9,99,95.8,3,3,0,0,352,339.1,9,8,0,0,0,0,9,8,0,361,347.1,1168589.89,19446.47,1483.14,1346.13,315495.86,128225.68,1634587.17,96406,0,96406,1730993.17,
2023,September,Committee on Climate Change (CCC),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,1,1,15,14.17,31,28.38,5,5,0,0,52,48.55,0,0,0,0,4,3.27,4,3.27,0,56,51.82,232170,0,0,0,65208,26805,324183,24791,0,24791,348974,
2023,September,Nuclear Decommissioning Authority (NDA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,0,0,0,0,0,0,0,0,416,407.83,416,407.83,21,20.2,0,0,0,0,21,20.2,0,437,428.03,2289429.64,117251.39,1351.57,0,616254.17,293862.65,3318149.42,577852.89,0,577852.89,3896002.31,
2023,September,UKAEA,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),64,59.49,290,286.98,968,950.89,420,405.54,28,27.38,105,105,1875,1835.28,0,0,0,0,688,688,688,688,0,2563,2523.28,8072817.8,3875.7,533307.67,131637.3,1550200.61,1016687.825,11308526.91,3110249.54,0,3110249.54,14418776.45,
2023,September,North Sea Transitory Authority (NSTA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),2,2,9,9,92,89.36,98,95.79,8,8,0,0,209,204.15,3,3,1,1,0,0,4,4,0,213,208.15,1291312.02,16006.32,6550,598.61,368817.2,159358.54,1842642.69,31132.41,0,31132.41,1873775.1,
