Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,626,610,712,697,1607,1593,1220,1195,413,410,0,0,"4,578","4,505",58,58,,,38,38,5,5,101,101,"4,679","4,606","£13,263,225.71","£979,024.92","£92,131.36","£235,284.57","£2,573,861.17","£952,751.20","£18,096,278.93","£303,751.39","£87,700.29","£391,451.68","£18,487,730.61",The allowance figure does not include any compensatory allowances paid to staff due to their overseas commitments
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,35,33.25,18,16.76,14,12.95,9,9,1,1,4,4,81,77,,,,,,,,,0,0,81,77,"£162,209.00","£11,531.00",£0.00,"£3,352.00","£29,209.00","£12,914.00","£219,215.00",£892.00,,£892.00,"£220,107.00",
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,11,10.83,191,184.16,774,757.04,282,279.62,61,59.8,,,"1,319","1,291",99,98.06,86,84.61,,,,,185,182.67,"1,504","1,474","£4,064,180.53","£1,015,889.14","£34,198.15","£15,048.26","£828,964.39","£312,342.89","£6,270,623.36","£780,458.20",,"£780,458.20","£7,051,081.56",
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,4,3.1,2,2,1,1,,,7,6,,,,,,,,,0,0,7,6,"£24,177.06",£647.67,"£6,997.00",,"£2,853.57","£3,362.54","£38,037.84",,,£0.00,"£38,037.84",
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,£0.00,,,£0.00,£0.00,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,6,6,9,9,2,2,2,2,,,19,19,1,1,,,,,,,1,1,20,20,"£70,132.07",,,,"£11,836.98","£6,678.10","£88,647.15","£4,445.12",,"£4,445.12","£93,092.27",
FCO Services,Executive Agency,Foreign and Commonwealth Office,160,159.04,192,186.86,475,459.15,140,137.82,6,5.57,0,0,973,948,59,58.59,11,11,214,213.3,0,0,284,282.89,"1,257","1,231","£2,559,289.78","£638,078.75","£30,250.00","£236,007.81","£484,496.60","£253,327.85","£4,201,450.79","£2,109,058.30",£0.00,"£2,109,058.30","£6,310,509.09",
