Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,454,440.5,634,620,1677,1660.8,1294,1273,415,411.4,,,4474,4405.7,35,35,,,30,29.4,4,4,69,68.4,4543,4474.1,16385977.2,895941.06,31577.96,289661.31,3047862.18,1631749.93,22282769.64,267125.35,254032.98,521158.33,22803927.97,
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,31,25.99,23,21.61,17,15.25,9,9,0,0,5,5,85,76.85,,,,,,,,,0,0,85,76.85,188228,8987,25850,,38507,22761,284333,,,0,284333,
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,27,26.26666667,205,196.5822222,842,785.9072222,345,336.5516667,94,92.60555556,,,1513,1437.913333,163,156.74,51,49.83,,,,,214,206.57,1727,1644.483333,4855083.89,1002179.04,4628.78,28995.11,1072053.89,434769.75,7397710.46,421391.72,,421391.72,7819102.18,
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,7,6.5,2,2,1,1,,,10,9.5,,,,,,,,,0,0,10,9.5,33822.93,273.31,,,3214.55,3674.11,40984.9,,,0,40984.9,
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,0,,,0,0,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,13,13,17,17,10,10,2,2,,,42,42,0.6,0.6,,,,,,,0.6,0.6,42.6,42.6,141416.78,,,,23213.96,14747.92,179378.66,1998.46,,1998.46,181377.12,
FCO Services,Executive Agency,Foreign and Commonwealth Office,101,99.34,187,182.9,393,384.29,167,147.22,5,5,40,40,893,858.75,45,45,15,14.58,150,142.1,3,3,213,204.68,1106,1063.43,2281227.56,472076.73,246605.5,270874.39,486212.79,298742.51,4055739.48,1620185.14,0,1620185.14,5675924.62,
