Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Foreign and Commonwealth Office,Ministerial Department,Foreign and Commonwealth Office,496,482,658,641,1658,1644,1248,1215,409,407,,,4469,4389,44,44,,,29,28.4,4,4,77,76.4,4546,4465.4,12519873.33,905193.69,21931.69,152198.38,2716247.1,1122437.22,17437881.41,384035.65,51663.88,435699.53,17873580.94,
Wilton Park Executive Agency,Executive Agency,Foreign and Commonwealth Office,33,28.94,22,20.4,14,12.25,9,9,1,1,6,6,85,77.59,,,,,,,,,0,0,85,77.59,174776,7659,0,223,36467,16947,236072,,,0,236072,
British Council,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,25,24.6,215,209.2,874,847.3,334,329.9,86,85,,,1534,1496,169,163.7,132,111.13,,,,,301,274.83,1835,1770.83,4872629.58,1040242.99,-400,26315.42,1066862.97,453497.86,7459148.82,489670.43,,489670.43,7948819.25,
Great Britain - China Centre,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,9,9,3,3,1,1,,,13,13,,,,,,,,,0,0,13,13,43493.28,6514.98,,,3366.38,5584.25,58958.89,,,0,58958.89,
Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,,,,,,,,,,,0,0,,,,,,,,,0,0,0,0,,,,,,,0,,,0,0,
Westminster Foundation for Democracy,Executive Non-Departmental Public Body,Foreign and Commonwealth Office,,,10,10,12,12,7,7,2,2,,,31,31,5,5,,,,,,,5,5,36,36,107424.4,,,,19941.8,11240.38,138606.58,20385.34,,20385.34,158991.92,
FCO Services,Executive Agency,Foreign and Commonwealth Office,107,104.85,181,176.84,368,360.15,126,125.8,5,5,,,787,772.64,53,53,11,11,158,153.9,0,0,222,217.9,1009,990.54,2107516.04,442293.86,4230,250220.83,454158.52,251732.83,3510152.08,1737525.65,0,1737525.65,5247677.73,
