Year,Month,Organisation name,"Organisation 
type","Main, parent or 
sponsoring department: ",Payroll staff AA/AO Headcount,"Payroll staff AA/AO Full-time 
equivalent",Payroll Staff EO Headcount,"Payroll staff EO Full-time
equivalent", Payroll Staff HEO/SEO Headcount," Payroll Staff HEO/SEO Full-time 
equivalent", Payroll Staff Grade 6/7 Headcount," Payroll Staff Grade 6/7 Full-time 
equivalent",Payroll Staff SCS Headcount,"Payroll Staff SCS Full-time 
equivalent","Payroll Staff Other, unknown, or unspecified Headcount","Payroll Staff Other, unknown, or unspecified Full-time 
equivalent","Payroll staff Total
Employees Headcount","Payroll staff Total
Employees Full-time 
equivalent",Non payroll staff Agency staff (clerical/admin) Headcount,"Non payroll staff Agency staff (clerical/admin) Full-time 
equivalent",Non Payroll staff Interim Mangers &  Specialist Contractors & Medical: Headcount,Non Payroll staff Interim Mangers &  Specialist Contractors & Medical; Full-time Equivalent,Non Payroll staff other Contingent Labour  Headcount,Non Payroll staff other Contingent Labour  Full-time equivalent,Non-payroll staff; total contingent labour; headcount Excluding Consultancy,Non-payroll staff; total contingent labour; full time equivalent  Excluding Consultancy,Non-payroll staff; consultancy; number of contracts,Grand total (workforce numbers); headcount Excluding Consultancy,Grand total (workforce numbers); full-time equivalent Excluding Consultancy,Payroll staff costs; salary,Payroll staff costs; allowances,Payroll staff costs; non-consolidated performance payments,Payroll staff costs; overtime -,Payroll staff costs; employer pension contributions,Payroll staff costs; employer national insurance contributions,Payroll staff costs; total paybill,"Non-payroll staff costs; contingent labour (clerical and admin) staff, interim managers and specialist contractors",Non-payroll staff costs; consultants ,Non payroll staff costs; total staff costs ,Grand Total paybill/staffing (payroll and non-payroll) costs,"Comments
(NB: These will be published alongside your row of information)"
2023,August,"Foreign, Commonwealth & Development Office",Ministerial Department,"Foreign, Commonwealth & Development Office",332,322.365,645,626.69,2946,2914.77,3371,3303.99,587,581.97,0,0,"7,881",7749.78,74,74,261,261,117,117,452,452,0,"8,333","8,202","£29,681,033.23","£1,404,848.93","£3,385.25","£145,028.51","£7,873,193.77","£2,943,925.87","£42,051,415.56","£4,933,936.85","£322,404.24","£5,256,341.09","£47,307,756.65",
2023,August,Wilton Park Executive Agency,Executive Agency,"Foreign, Commonwealth & Development Office",13,11.72,30,27,26,24.41,14,13.62,4,4,0,0,87,80.75,0,0,0,0,0,0,0,0,0,87,80.75,"£248,156.69","£1,055.81",£0.00,£0.00,"£69,200.92","£25,230.97","£343,644.39",£0.00,£0.00,£0.00,"£343,644.39",
2023,August,British Council,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",2,2,113,107.61,544,529.75,288,281.6,111,110.2,0,0,"1,058",1031.16,70,47.94,19,12.62,0,0,89,60.57,0,"1,147","1,091.73","£4,266,692.52","£456,961.95","£1,808,250.55","£16,646.04","£1,209,424.22","£659,984.97","£8,417,960.25","£3,317,173.76",£0.00,"£3,317,173.76","£11,735,134.01",
2023,August,Great Britain - China Centre,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,1,1,3,3,3,1.93,1,1,0,0,8,6.93,0,0,1,1,0,0,1,1,0,9,7.93,"£29,898.76",£0.00,£0.00,£0.00,"£2,052.59","£3,168.34","£35,119.69","£4,494.21",£0.00,"£4,494.21","£39,613.90",
2023,August,Marshall Aid Commemoration Commission,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,0,0,£0.00,£0.00,
2023,August,Westminster Foundation for Democracy,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,10,10,30,30,18,18,3,3,0,0,61,61,3,3,0,0,0,0,3,3,0,64,64,"£238,900.65",£0.00,£0.00,£0.00,"£60,740.73","£24,943.50","£324,584.88","£12,912.00",£0.00,"£12,912.00","£337,496.88",
2023,August,FCDO Services,Executive Agency,"Foreign, Commonwealth & Development Office",135,133.76,216,211.76,490,480.72,224,202.37,8,8,57,57,"1,130",1093.61,44,44,161,157.79,0,0,205,201.79,0,"1,335","1,295.40","£3,524,292.70","£660,192.41","£11,350.00","£349,206.06","£965,080.81","£419,634.65","£5,929,756.63","£2,306,459.10",£0.00,"£2,306,459.10","£8,236,215.73",
2023,August,Independent Commission for Aid Impact,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,0,0,0,0,0,0,0,0,10,6,10,6,0,0,0,0,0,0,0,0,0,10,6,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,
2023,August,Commonwealth Scholarship Commission,Executive Non-Departmental Public Body,"Foreign, Commonwealth & Development Office",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,
