Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,"12,216","11,685","7,150","6,975","12,615","12,395","2,290","2,259",235,231,"14,540","14,115","49,046","47,660","1,642","1,569",554,550,174,173,17,17,"2,387","2,308","51,433","49,968","£117,122,000",£0,£0,"£4,959,000","£21,068,000","£9,494,000","£152,643,000","£8,207,000","£4,831,000","£13,038,000","£165,681,000",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,207,203,257,245,"1,883","1,818","1,464","1,396",35,32,0,0,"3,846","3,693",1,1,0,0,202,187,0,0,203,188,"4,049","3,881","£10,942,150","£78,936","£8,789","£473,697","£2,172,856","£1,003,890","£14,680,317","£1,389,780",£0,"£1,389,780","£16,070,097",
Defence Support Group,Executive Agency,Ministry of Defence,"1,572","1,549",545,536,267,264,50,49,4,4,0,0,"2,438","2,402",285,284,11,11,0,0,0,0,296,295,"2,734","2,697","£5,125,008","£447,831",£0,"£275,954","£942,251","£440,549","£7,231,594","£733,517","£9,450","£742,967","£7,974,561",
UK Hydrographic Office,Executive Agency,Ministry of Defence,186,177,371,342,440,419,79,77,4,4,0,0,"1,080","1,018",28,27,0,0,64,61,0,0,92,88,"1,172","1,106","£2,655,964","£70,780","£476,804","£97,952","£522,461","£318,320","£4,142,281","£530,242",£0,"£530,242","£4,672,523",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,181,174,0,0,0,0,0,0,0,0,0,0,181,174,0,0,0,0,0,0,2,0,2,0,183,174,"£337,412","£6,297",£0,"£12,098","£14,633","£31,571","£402,011",£0,£0,£0,"£402,011",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,4,4,1,1,53,51,61,59,0,0,0,0,1,1,0,0,1,1,62,60,"£163,353","£13,164",£0,£487,"£34,096","£14,525","£225,626",£150,£0,£150,"£225,776",
National Museum of the Royal Navy,OTHER,Ministry of Defence,11,11,0,0,3,3,1,1,1,1,0,0,16,16,0,0,0,0,0,0,0,0,0,0,16,16,"£30,002",£80,£0,£58,"£3,155","£2,736","£36,032",£0,£0,£0,"£36,032",
