Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,10279,9825.934324,5541,5417.047568,7974,7818.868378,1383,1360.512973,176,173.4945946,12124,11750.34703,"37,477","36,346",82.98507463,82.23232431,195.0149254,194.4276757,9,9,1,1,288,286.66,"37,765","36,633",88365000,0,0,5287000,17432000,7204000,"£118,288,000",4781000,7015000,"£11,796,000","£130,084,000",
Defence Equipment and Support,Ministerial Department,Ministry of Defence,883,829,1533,1486,5226,5120,1109,1101,76,75,1817,1799.009459,"10,644","10,410",238.1449275,238.1478943,177.8550725,176.7821057,174,173.5405405,40,39.02702703,630,627.4975676,11274,11037.50703,28959000,0,0,853000,5944000,2322000,"£38,078,000",2564000,1506000,4070000,42148000,
DECA,Executive Agency,Ministry of Defence,74,71.38,316,308.79,30,30,12,12,2,2,0,0,434,424.17,4,4,0,0,0,0,0,0,4,4,438,428.17,"£961,255","£26,345",£0,"£29,197","£205,458","£75,417","£1,297,671","£10,959",0,"£10,959","£1,308,630",
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,171,166.09,231,219.93,1811,1738.34,1504,1433.6,38,35.24,0,0,"3,755","3,593",1,1,0,0,164,157,0,0,165,158,"3,920","3,751","£11,069,455","£100,183",£0,"£541,911","£2,372,535","£1,003,359","£15,087,443","£905,181",£0,"£905,181","£15,992,624",30/04/2015
UK Hydrographic Office,Executive Non-Departmental Public Body,Ministry of Defence,157,154.21,315,297.74,409,395.79,64,63.76,3,3,0,0,948,914.5,30,30,0,0,48,47.2,0,0,78,77.2,"1,026",991.7,"£2,354,887","£62,321","£4,034","£74,280","£507,912","£190,439","£3,193,873",395341,0,"£395,341","£3,589,214",
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,179,169,0,0,0,0,0,0,0,0,0,0,179,169,0,0,0,0,0,0,1,0.2,1,0.2,180,169.2,361345,6240,0,6940,19629,32897,"£427,051",0,852,£852,"£427,903",
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,0,0,0,0,3,3,4,4,1,1,33,31.28,41,39.28,0,0,0,0,0,0,0,0,0,0,41,39.28,120826.68,9174.88,0,0,27691.9,10851.34,"£168,545",0,0,£0,"£168,545",
National Museum of the Royal Navy,OTHER,Ministry of Defence,30,25,26,25,15,15,3,3,1,1,0,0,75,69,0,0,0,0,0,0,0,0,0,0,75,69,178140.38,120,0,228.45,10534.49,16456.95,"£205,480",0,0,£0,"£205,480",
Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,74,71,316,309,30,30,12,12,2,2,0,0,434,424,4,4,0,0,0,0,0,0,4,4,438,428,961255.14,26344.78,0,29196.61,205457.5,75416.99,1297671.02,10959.28,0,10959.28,1308630.3,
