Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Ministry of Defence,Ministerial Department,Ministry of Defence,10036,9573.218649,5521,5387.633784,8301,8127.785135,1458,1436.041351,192,190.1810811,11624,11298.07622,37132,36012.93622,52,51,284,283,167,166.1210811,27,27,530,527.1210811,37662,36540.0573,87029000,0,0,4784000,18164000,12111000,122088000,714000,1481000,2195000,124283000,
Defence Equipment and Support,Ministerial Department,Ministry of Defence,809,770.6608108,1505,1455.131892,5510,5375.227838,1242,1225.727838,122,120.8056757,1169,1161.991892,10357,10109.54595,32,32,364,363,5,5,0,0,401,400,10758,10509.54595,32466000,0,0,566000,5763000,456000,39251000,3796000,3443000,7239000,46490000,
Defence Science and Technology Laboratory,Executive Agency,Ministry of Defence,170,167.62,214,202.85,1740,1679.75,1581,1506.18,31,27.72,0,0,3736,3584.12,0,0,0,0,156,148.5,0,0,156,148.5,3892,3732.62,11215337.1,107274.23,1449600,492711.23,2410511.82,1493129.18,17168563.56,959495.4,0,959495.4,18128058.96,
UK Hydrographic Office,Executive Non-Departmental Public Body,Ministry of Defence,119,117.32,291,276.58,420,407.7,54,53.62,4,4,0,0,888,859.22,21,21,0,0,19,18.2,0,0,40,39.2,928,898.42,2222807,55181,1000,60688,476145,233788,3049609,183104,0,183104,3232713,
Royal Air Force Museum,Executive Non-Departmental Public Body,Ministry of Defence,62,54.88,74,71.41,21,19.6,8,8,3,3,0,0,168,156.89,2,1.4,0,0,0,0,0,0,2,1.4,170,158.29,342207,5073,0,10920,14683,33847,406730,2222,0,2222,408952,
National Army Museum,Executive Non-Departmental Public Body,Ministry of Defence,7,7,18,17.6,32,30.15,6,6,1,1,0,0,64,61.75,0,0,0,0,3,3,0,0,3,3,67,64.75,185832.42,0,0,0,24240.26,22606.71,232679.39,9663,0,9663,242342.39,
National Museum of the Royal Navy,Executive Non-Departmental Public Body,Ministry of Defence,244,107.11,73,67.54,42,41.4,0,0,4,4,0,0,363,220.05,2,1,0,0,0,0,1,1,3,2,366,222.05,462505.46,0,0,0,32902.97,35485.04,530893.47,1627.24,2000,3627.24,534520.71,
Defence Electronics and Components Agency,Executive Agency,Ministry of Defence,74,70.781083,306,296.554054,40,40,12,12,1,1,0,0,433,420.335137,1,1,0,0,0,0,0,0,1,1,434,421.335137,956709.4,20769.73,0,13608.33,203847.63,95603.21,1290538.3,1671.95,0,1671.95,1292210.25,
