Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Work & Pensions,Ministerial Department,Department for Work & Pensions,"39,640",33784.34,33976,29943.01,8658,8250.11,2125,2060.71,211,209.22,.,.,"84,610","74,247",.,.,.,.,402,402,.,.,402,402,"85,012","74,649","£151,431,301.02","£3,010,645.11","£547,017.50","£2,566,661.97","£31,122,576.53","£9,804,977.70","£198,483,179.83","£6,592,696.06","£114,458.60","£6,707,154.66","£205,190,334.49",
Health and Safety Executive,Crown Non Departmental Public Body,Department for Work and Pensions,427,372.89,433,399.79,1427,1342.97,437,412.39,26,25.6,.,.,"2,750","2,554",.,.,4,2,.,.,.,.,4,2,"2,754","2,555","£6,756,734.83","£154,800.92","£1,817,571.72","£37,989.29","£1,867,983.54","£814,005.46","£11,449,085.76","£21,840.58",£0.00,"£21,840.58","£11,470,926.34",
Independent Living Fund,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,.,.,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,£0.00,.,.,£0.00,£0.00,ILF has now closed
National Employment Savings Trust Corporation,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,249,234,249,234,.,.,8,7,.,.,2,1,10,9,259,243,"£1,146,216.54","£1,259.08","£4,701.29",£220.00,"£94,107.77","£135,328.05","£1,381,832.73","£76,834.29","£7,794.19","£84,628.48","£1,466,461.21",
Disabled People's Employment Corporation GB Ltd,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,1,0.1,1,0,.,.,.,.,.,.,.,.,0,0,1,0,£647.00,£0.00,"£1,080.00",£0.00,£0.00,£128.00,"£1,855.00",.,.,£0.00,"£1,855.00",Remploy do not use Civil Service Grades
The Pensions Advisory Service,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,38,36.26,38,36,7,7,1,1,.,.,.,.,8,8,46,44,"£126,805.60",.,.,.,"£26,065.83","£11,112.88","£163,984.31","£20,174.25","£24,866.40","£45,040.65","£209,024.96",
The Pensions Regulator,Executive Non-Departmental Public Body,Department for Work and Pensions,.,.,.,.,.,.,.,.,.,.,488,472.4714286,488,472,15,15,.,.,2,2,0,0,17,17,505,489,"£2,017,530.25","£6,401.67","£67,299.64","£4,691.30","£418,093.12","£193,043.26","£2,707,059.24","£73,537.94","£8,190.00","£81,727.94","£2,788,787.18",
