Year,Month,Organisation Name,Organisation Type,"Main , parent or sponsoring department",Payroll Staff; AO/AA; Headcount,Payroll Staff; AO/AA; Full-Time Equivalent,Payroll Staff; EO; Headcount,Payroll Staff; EO; Full-Time Equivalent,Payroll Staff; SEO/HEO; Headcount,Payroll Staff; SEO/HEO; Full-Time Equivalent,Payroll Staff; Grade 6/7; Headcount,Payroll Staff; Grade 6/7; Full-Time Equivalent,Payroll Staff; SCS; Headcount,Payroll Staff; SCS; Full-Time Equivalent,"Payroll Staff; Other, unknown, unspecified; Headcount","Payroll Staff; Other, unknown, unspecified; Full-Time Equivalent","Payroll Staff, Total; Headcount","Payroll Staff, Total; Full-Time Equivalent","Non-payroll staff, Admin and Clerical; Headcount","Non-payroll staff, Admin and Clerical; Full-Time Equivalent","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Headcount","Non-payroll staff, Interim Managers, Specialist Contractors & Medical; Full-Time Equivalent","Non-payroll staff, Other Contingent Labour; Headcount","Non-payroll staff, Other Contingent Labour; Full-Time Equivalent","Non-payroll staff, Total Contingent labour, Headcount","Non-payroll staff, Total Contingent labour, Full-Time Equivalent","Non-payroll staff, Consultancy; Number of Contracts",Grand Total (workforce numbers); Headcount,Grand Total (workforce numbers); Full-Time Equivalent,Payroll staff costs; Salary,Payroll staff costs; Allowances,Payroll staff costs; Non-Consolidated performance payments,Payroll staff costs; Overtime,Payroll staff costs; Employer Pension Contributions,Payroll staff costs; Employer National Insurance contributions,Payroll staff costs; Total paybill,Non-Payroll staff costs; Contingent labour,Non-Payroll staff costs; Consultancy,Non-Payroll staff costs; Total staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
2024,February,Department for Energy Security & Net Zero (DESNZ),Ministerial Department,Department for Energy Security & Net Zero (DESNZ),29,29,219,211.11,1869,1844.32,2003,1959.78,210,201.41,4,4,4334,4249.62,0,0,83,63.14,0,0,83,63.14,18,4417,4312.76,17067024.54,753647.79,194000,32607.41,4858832.7,2033323.4,24939435.84,775842.11,1891974.03,2667816.14,27607251.98,
2024,February,Civil Nuclear Police Authority (CNPA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),1410,1379.877878,181,173.707558,33,31.68,0,0,0,0,0,0,1624,1585.265436,0,0,0,0,0,0,0,0,0,1624,1585.265436,5595980,119981,0,738026,1136189,162892,7753068,0,0,0,7753068,
2024,February,Coal Authority,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),10,9,25,24.4,233,223.1,102,99.2,3,3,0,0,373,358.7,8,8,0,0,0,0,8,8,0,381,366.7,1302739.54,17887.52,5024.64,0,357134.66,145353.32,1828139.68,56043.66,0,56043.66,1884183.34,
2024,February,Committee on Climate Change (CCC),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,0,0,16,15.9,36,33.93,4,3.9,0,0,56,53.73,0,0,4,3.72,0,0,4,3.72,0,60,57.45,254607,0,0,0,71991,30158,356756,41189,0,41189,397945,
2024,February,Nuclear Decommissioning Authority (NDA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),0,0,0,0,0,0,0,0,0,0,362,354.1,362,354.1,4,3.8,0,0,80,80,84,83.8,0,446,437.9,2507230.65,118802.57,0,595.29,674096.56,316258.52,3616983.59,908087.85,0,908087.85,4525071.44,
2024,February,UKAEA,Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),59,54.88,282,278.85,1010,992.18,467,451.34,30,29.41,97,96.41,1945,1903.07,0,0,0,0,595,595,595,595,0,2540,2498.07,8128621.79,16449.15,455891.78,47374.2,1576008.89,992593.3,11216939.11,2597620.83,0,2597620.83,13814559.94,
2024,February,North Sea Transitory Authority (NSTA),Executive non-departmental public body,Department for Energy Security & Net Zero (DESNZ),2,2,7,7,101,97.28,103,100.47,8,8,0,0,221,214.75,3,3,1,1,0,0,4,4,0,225,218.75,1299607.5,13098.79,7250,300.83,382111.68,159190.42,1861559.22,38630.35,0,38630.35,1900189.57,
