Organisation Name,Organisation Type,"Main, parent or sponsoring department",Payroll staff AO/AA Headcount,Payroll staff AO/AA Full-time Equivalent,Payroll staff EO Headcount,Payroll staff EO Full-time Equivalent,Payroll staff SEO/HEO Headcount,Payroll staff SEO/HEO Full-time Equivalent,Payroll staff Grade 6/7 Headcount,Payroll staff Grade 6/7 Full-time Equivalent,Payroll staff SCS Headcount,Payroll staff SCS Full-time Equivalent,"Payroll staff Other, unknown or unspecified Headcount","Payroll staff Other, unknown or unspecified Full-time Equivalent",Payroll staff Total Employees Headcount,Payroll staff Total Employees Full-time Equivalent,Non-payroll Staff Agency staff (clerical/admin) Headcount,Non-payroll Staff Agency staff (clerical/admin) Full-time Equivalent,Non-payroll Staff Intermin Managers Headcount,Non-payroll Staff Interim Managers Full-time Equivalent,Non-payroll Staff Specialist Contractors Headcount,Non-payroll Staff Specialist Contractors Full-time Equivalent,Non-payroll Staff Consultants/Consultancy Headcount,Non-payroll Staff Consultants/Consultancy Full-time Equivalent,Non-payroll Staff Total Employees Headcount,Non-payroll Staff Total Employees Full-time Equivalent,Grand Total (workforce numbers) Headcount,Grand Total (workforce numbers) Full-time Equivalent,Payroll Staff Costs Salary,Payroll Staff Costs Allowances,Payroll Staff Costs Non-consolidated performance payments,Payroll Staff Costs Overtime,Payroll Staff Costs Employer pension contributions,Payroll Staff Costs Employer national insurance contributions,Payroll Staff Costs Total paybill for payroll staff,"Non-payroll Staff Total cost of contingent labour: agency (clerical and admin) staff, interim managers and specialist contractors",Non-payroll Staff Total cost of consultants/consultancy,Non-payroll Staff Total non-payroll (CCL) staff costs,Grand Total paybill/staffing (payroll and non-payroll) costs,Comments
Department for Education,Ministerial Department,Department for Education,89,82.63,450,432.88,948,913.85,676,645.62,100,94.95,,,2263,2169.93,53,40.33,1,0.6,91,91,,,145,131.93,2408,2301.86,9699143.45,0,18806.25,47281.42,1668867.31,867291.15,12301389.58,1293996.04,50096.35,1344092.39,13645481.97,"Please note we are unable to split the contingent labour by interims or specialist contractors. Consultants/Consultancy cannot be measured in HC or FTE.  In previous monthly workforce MI returns, only Hays agency staff were recorded.  From April 2012 onwards, agency staff from both Reed and Hays will be recorded and from May 2014 Brook Street information will be recorded."
Education Funding Agency ,Executive Agency,Department for Education,24,23.16,138,133.41,307,296.99,384,375.76,31,30.23,,,884,859.55,28,27.5,,,201,192.3,,,229,219.8,1113,1079.35,3371994.69,0,0,0,694603.31,359151.92,4425749.92,-380670.17,0,-380670.17,4045079.75,
National College for Teaching and Leadership,Executive Agency,Department for Education,21,20.26,69,65.97,108,99.53,58,55.25,8,7.88,,,264,248.89,13,8.55464,,,,,,,13,8.55464,277,257.44464,934049.57,0,0,706.72,158970.07,78370.54,1172096.9,59136.43,-600,58536.43,1230633.33,
Standards and Testing Agency,Executive Agency,Department for Education,0,0,21,21,69,67.05,26,25.2,4,4,,,120,117.25,,,,,10,2.84,1,0.1,11,2.94,131,120.19,472023.58,0,0,8471.03,83242.18,42725.76,606462.55,,,0,606462.55,
The Office of the Children's Commissioner,Executive Non-Departmental Public Body,Department for Education,0,0,1,1,14,13.4,6,6,2,2,1,0.6,24,23,0,0,0,0,1,1,0,0,1,1,25,24,93695.6,870.95,0,0,14720.72,10065.04,119352.31,0,0,0,119352.31,
Equality & Human Rights Commission,Executive Non-Departmental Public Body,Department for Education,6,5.37,17,16.2,114,108.5,52,49.17,13,12.83,,,202,192.07,2,2,3,3,1,0.4,,,6,5.4,208,197.47,645866,14039,0,1149.04,140015,71744,872813.04,80126,0,80126,952939.04,
